timestamp,update_count,episodes,total_steps,opponent,avg_reward,avg_length,win_rate,actor_loss,critic_loss,entropy,kl_div,sps
2026-08-01 14:44:53,39,3858,79872,heuristic_agent,0.43932693490833025,16.46511627906977,70.0,-0.003004005367984064,0.2564521422609687,0.8931439947336912,0.002011124994169222,143.75644667640347
2026-08-01 14:45:07,40,3962,81920,heuristic_agent,0.4229945054945055,18.83653846153846,68.0,0.0021384653518907726,0.23069799598306417,0.9154820293188095,0.0014360723453137325,146.72127618352064
2026-08-01 14:45:22,41,4068,83968,setup_agent,0.42883498053309377,19.650943396226417,70.0,-0.0030553565156878904,0.24275842029601336,0.9364996328949928,0.0017229683762707282,146.12232028293442
2026-08-01 14:45:36,42,4189,86016,aggro_agent,0.5280742489833399,17.537190082644628,79.0,-0.00045137183042243123,0.21973547106608748,0.8889572657644749,0.0026482617358851712,148.09520176857706
2026-08-01 14:45:50,43,4299,88064,tactical_agent,0.567053391053391,17.918181818181818,75.0,-0.000675194023642689,0.20866898261010647,0.8920428548008204,0.0015007941847215989,144.55428059616457
2026-08-01 14:46:04,44,4404,90112,random_agent,0.39398639455782314,19.20952380952381,67.0,0.0003276718489360064,0.26785393012687564,0.921274496242404,0.001656845703109866,145.7209117258575
2026-08-01 14:46:18,45,4508,92160,random_agent,0.4315628815628816,20.403846153846153,71.0,-0.0009960174793377519,0.20701725548133254,0.9005311224609613,0.0030596584219892975,146.85535401684507
2026-08-01 14:46:32,46,4625,94208,tactical_agent,0.467304300637634,17.521367521367523,72.0,-0.001085695461370051,0.2604697970673442,0.9380068480968475,0.001839741897128988,147.1131318531436
2026-08-01 14:46:46,47,4740,96256,random_agent,0.48212008281573504,17.721739130434784,73.0,-0.0010803026088979095,0.22774156043305993,0.904860109090805,0.00262310592643189,145.98885500018184
2026-08-01 14:47:00,48,4852,98304,setup_agent,0.5282142857142857,18.633928571428573,73.0,-0.0009433847299078479,0.18404345121234655,0.9042046014219522,0.0013404031942627626,145.26020201535775
2026-08-01 14:47:14,49,4957,100352,greedy_agent,0.3344308390022676,18.914285714285715,65.0,-0.0007098709756974131,0.26165031315758824,0.8930900059640408,0.0017089833145291777,150.4692063563021
2026-08-01 14:47:27,50,5065,102400,setup_agent,0.49879335684891246,18.935185185185187,75.0,-0.0006113000272307545,0.16060653515160084,0.9333244729787111,0.002392668175161816,150.5635728941298
2026-08-01 14:47:42,51,5182,104448,self_play_agent,0.47091982091982093,17.35042735042735,71.0,-0.0018053799285553396,0.19676459627225995,0.907732555642724,0.00265405408845254,144.01969493546108
2026-08-01 14:47:56,52,5280,106496,setup_agent,0.5317184969225786,20.908163265306122,75.0,-0.001771963870851323,0.1835576957091689,0.9284291639924049,0.0027871020865859464,146.53514736242744
2026-08-01 14:48:12,53,5377,108544,setup_agent,0.4633267877597774,20.938144329896907,71.0,-0.0005702284397557378,0.20851633930578828,0.922320544719696,0.003120276018307777,132.5833072795118
2026-08-01 14:48:26,54,5481,110592,self_play_agent,0.4541620879120879,20.028846153846153,70.0,-0.000711053071427159,0.2159767891280353,0.9077379908412695,0.0022350467170326738,140.60503234971588
2026-08-01 14:48:41,55,5587,112640,random_agent,0.3497828691224918,19.79245283018868,68.0,-0.0003023641766048968,0.23553362442180514,0.9220875762403011,0.0012647170642594574,144.2470955777282
2026-08-01 14:48:55,56,5700,114688,setup_agent,0.4814763309453575,17.451327433628318,73.0,-0.0021536896529141814,0.18432524567469954,0.9404779672622681,0.0015305887900467496,146.37184446780844
2026-08-01 14:49:09,57,5815,116736,setup_agent,0.36678951000690135,18.339130434782607,64.0,-0.00016556843183934689,0.2423390271142125,0.9043353851884604,0.0014630872065026779,142.49993558423014
2026-08-01 14:49:25,58,5927,118784,setup_agent,0.44270266439909295,18.75,71.0,0.0011226278147660196,0.2526380023919046,0.9181577879935503,0.0015946298699418548,131.7666743252475
2026-08-01 14:49:39,59,6043,120832,random_agent,0.48087712096332785,16.95689655172414,73.0,-0.0012738154619000852,0.22260592598468065,0.865743525326252,0.0013931327639511437,145.59219316173517
2026-08-01 14:49:52,60,6161,122880,setup_agent,0.4667729351627657,17.415254237288135,72.0,-0.0008363998495042324,0.2216036724857986,0.8753057401627302,0.0012688245424214983,147.89522388967848
2026-08-01 14:50:07,61,6265,124928,self_play_agent,0.5008333333333334,19.625,73.0,-0.0006345160654745996,0.2093229559250176,0.9072064775973558,0.0014912454294062627,145.91510098769308
2026-08-01 14:50:21,62,6379,126976,heuristic_agent,0.5708479532163743,18.29824561403509,76.0,-0.0017732754931785166,0.22139458172023296,0.8727370277047157,0.001506112937022408,151.85992150320334
2026-08-01 14:50:34,63,6488,129024,heuristic_agent,0.5026168632590652,18.504587155963304,74.0,-0.0011114596854895353,0.197364779189229,0.8846913911402225,0.0009675060218796716,149.77481458904984
2026-08-01 14:50:48,64,6597,131072,greedy_agent,0.535478374836173,18.75229357798165,73.0,-0.0012453880335669965,0.19692970346659422,0.8996597807854414,0.0032038224780990276,150.99425892253228
2026-08-01 14:51:02,65,6701,133120,self_play_agent,0.5199511599511599,20.076923076923077,74.0,-0.0008372901356779039,0.2011410892009735,0.9152932874858379,0.0013780017852695892,146.04556091732545
2026-08-01 14:51:16,66,6806,135168,aggro_agent,0.38438548752834467,18.97142857142857,66.0,-0.001005333091598004,0.22605646587908268,0.8737395908683538,0.0020538847893476486,146.16705364079039
2026-08-01 14:51:30,67,6914,137216,greedy_agent,0.5605188124632569,19.09259259259259,77.0,-0.0005601052689598873,0.21865963423624635,0.8782273940742016,0.0011805235899373656,146.57824544538335
2026-08-01 14:51:44,68,7021,139264,greedy_agent,0.47019878356326955,19.149532710280372,72.0,-0.0008052958000916988,0.2045223694294691,0.8898085411638021,0.0005389951293182094,149.16385282573015
2026-08-01 14:51:57,69,7127,141312,greedy_agent,0.5093980233602875,19.50943396226415,72.0,-0.0015071061789058149,0.2285088892094791,0.8886035401374102,0.0027393134259909857,149.74709357244146
2026-08-01 14:52:11,70,7234,143360,greedy_agent,0.45818869603916335,19.02803738317757,73.0,-0.0006497127906186506,0.1985740466043353,0.8737492393702269,0.0020960744768672157,148.68502228111356
2026-08-01 14:52:26,71,7342,145408,greedy_agent,0.5157657260435038,19.462962962962962,73.0,-0.002047680987743661,0.18805373273789883,0.8623487129807472,0.0009235165443897131,149.81929356857154
2026-08-01 14:52:40,72,7454,147456,tactical_agent,0.4710870181405896,17.714285714285715,70.0,0.00010276734246872365,0.23967065662145615,0.8580558896064758,0.0009468808893871028,147.02300943022004
2026-08-01 14:52:53,73,7554,149504,self_play_agent,0.4772301587301587,19.52,72.0,-0.0012320928217377514,0.21090701408684254,0.8743433449417353,0.004908178314508405,150.40809216405694
2026-08-01 14:53:07,74,7659,151552,greedy_agent,0.25208616780045356,21.228571428571428,62.0,-0.00021304079564288259,0.21254686079919338,0.8725985120981932,0.0019008409944945015,144.7632464519168
2026-08-01 14:53:21,75,7766,153600,greedy_agent,0.5437798546209761,18.97196261682243,74.0,-0.0012936208513565361,0.2040293524041772,0.9165716748684645,0.002585655794973718,150.08025934066288
2026-08-01 14:53:35,76,7880,155648,heuristic_agent,0.5073948760790866,17.42982456140351,73.0,-0.0008568080083932728,0.21850986732169986,0.880180861800909,0.0005807749212181079,146.54082447771063
2026-08-01 14:53:49,77,8001,157696,greedy_agent,0.6009222091040273,16.84297520661157,80.0,-0.001119954395107925,0.17650227807462215,0.8662370275706053,0.002934088639449328,149.03856798767026
2026-08-01 14:54:03,78,8113,159744,setup_agent,0.530249433106576,18.696428571428573,74.0,-0.00010425469372421503,0.21168747870251536,0.8903216570615768,0.0012918167867610464,147.24351513366315
2026-08-01 14:54:16,79,8224,161792,self_play_agent,0.4843958243958244,18.55855855855856,70.0,-9.429157944396138e-05,0.23910711985081434,0.8684350978583097,-0.00018593541972222738,149.65264193541816
2026-08-01 14:54:30,80,8340,163840,heuristic_agent,0.6066105637657361,17.387931034482758,78.0,0.0005698598688468337,0.20655997935682535,0.8573902733623981,0.0035129870502714766,149.38139358319773
2026-08-01 14:54:45,81,8447,165888,random_agent,0.45316125203975677,18.757009345794394,69.0,-0.0013288734189700335,0.18519726442173123,0.9061541371047497,0.0028328626431175508,145.3174150172972
2026-08-01 14:54:59,82,8545,167936,aggro_agent,0.45595724003887267,20.755102040816325,71.0,-0.0008867563446983695,0.19559010583907366,0.9191098716109991,0.003448141675107763,148.8302415651031
2026-08-01 14:55:13,83,8657,169984,random_agent,0.4389158163265306,17.446428571428573,70.0,2.0752762793563306e-05,0.2699258765205741,0.8909028470516205,0.002757949878287036,146.3486224852315
2026-08-01 14:55:27,84,8773,172032,tactical_agent,0.5899521072796936,18.629310344827587,77.0,-0.0017564634617883712,0.2137877754867077,0.8810497019439936,0.0015249276329996064,148.01057441084106
2026-08-01 14:55:41,85,8900,174080,heuristic_agent,0.41524184476940385,16.811023622047244,69.0,-0.0009457706764806062,0.2830811175517738,0.865156278014183,0.0006107110020820983,143.27967252455917
2026-08-01 14:55:55,86,9010,176128,tactical_agent,0.5438066378066378,18.445454545454545,73.0,-0.00016757234698161483,0.19531666627153754,0.9042715914547443,0.0023995201008801814,147.41022446475094
2026-08-01 14:56:09,87,9132,178176,heuristic_agent,0.45851808482956025,16.81967213114754,68.0,-0.000782540999352932,0.2398770865984261,0.8967721089720726,0.001488870360844885,147.08354888628654
2026-08-01 14:56:23,88,9257,180224,self_play_agent,0.6110120634920635,16.24,78.0,-0.0021281710651237518,0.19807625049725175,0.8917977698147297,0.0026025210154330125,147.6929437224562
2026-08-01 14:56:37,89,9382,182272,random_agent,0.535672380952381,16.152,74.0,-0.0008385158143937588,0.2707394091412425,0.8971791043877602,0.002847388484951807,145.30208384396664
2026-08-01 14:56:51,90,9504,184320,self_play_agent,0.459463960447567,16.614754098360656,73.0,0.0012638487969525158,0.21162518300116062,0.8891412746161222,0.003239318366468069,145.5372540509688
2026-08-01 14:57:06,91,9617,186368,random_agent,0.43489254108723135,18.053097345132745,67.0,-0.0013101798540446907,0.2458455334417522,0.9158125333487988,0.003025373676791787,144.17159874076646
2026-08-01 14:57:20,92,9730,188416,self_play_agent,0.5061834527321253,18.088495575221238,75.0,-0.0007240176200866699,0.2507822886109352,0.9041912984102964,0.004253824623447144,151.98344581579929
2026-08-01 14:57:33,93,9849,190464,setup_agent,0.4582899826597306,18.050420168067227,73.0,-0.0016472629795316607,0.2261899197474122,0.8594526685774326,0.002512501352612162,148.76759899459356
2026-08-01 14:57:47,94,9959,192512,setup_agent,0.4716998556998557,18.245454545454546,70.0,1.0571617167443037e-05,0.19822568772360682,0.8980504553765059,0.0024834927016854635,147.67036944485284
2026-08-01 14:58:01,95,10077,194560,aggro_agent,0.44203255313424805,17.76271186440678,69.0,4.8798348871059716e-05,0.23965001059696078,0.8619360215961933,0.0018290627340320498,145.32654102248438
2026-08-01 14:58:16,96,10197,196608,heuristic_agent,0.6471058201058201,16.025,80.0,-4.465883830562234e-05,0.21409688144922256,0.8769496567547321,0.0006320920401776675,137.50271072891078
2026-08-01 14:58:30,97,10310,198656,aggro_agent,0.5261483354403708,18.02654867256637,76.0,-0.001781271188519895,0.19940338004380465,0.9109909441322088,0.0023438007847289555,146.15963970064305
2026-08-01 14:58:47,98,10420,200704,tactical_agent,0.3721529581529582,19.672727272727272,66.0,-0.0014852161111775786,0.22645599395036697,0.8807477410882711,0.00101518906376441,120.25539629550642
2026-08-01 14:59:07,99,10537,202752,self_play_agent,0.6236955636955638,16.794871794871796,81.0,-0.0016199751698877662,0.2003559833392501,0.8816057350486517,0.003229293333788519,106.21742025697368
2026-08-01 14:59:22,100,10653,204800,self_play_agent,0.493643951833607,17.689655172413794,73.0,-0.002419727185042575,0.17167892307043076,0.8614379279315472,0.004736293405585457,129.8016173737116
2026-08-01 14:59:39,101,10769,206848,self_play_agent,0.4889860426929392,17.68103448275862,74.0,-0.0010123936226591468,0.2308280123397708,0.8879382163286209,0.003685419975226978,131.8963724536244
2026-08-01 14:59:54,102,10886,208896,tactical_agent,0.5474643874643874,17.29059829059829,77.0,-0.0015780481044203043,0.23188705369830132,0.8740219678729773,0.004229867234244011,140.7588442781733
2026-08-01 15:00:08,103,11009,210944,setup_agent,0.5788759839979352,17.21951219512195,77.0,-0.0038027710397727787,0.20218510553240776,0.8796738442033529,0.006293472288234625,143.02040843509823
2026-08-01 15:00:22,104,11131,212992,greedy_agent,0.6044340359094458,16.688524590163933,79.0,-0.002230536367278546,0.20047816075384617,0.8728212080895901,0.0029199804812378716,149.3137441479952
2026-08-01 15:00:37,105,11254,215040,greedy_agent,0.5978965027745515,16.552845528455286,79.0,3.3793970942497253e-05,0.18108461471274495,0.8881653398275375,0.0012386646849336103,135.13573248018355
2026-08-01 15:00:53,106,11377,217088,greedy_agent,0.5076474383791457,16.991869918699187,72.0,-0.0021683574304915965,0.2251842813566327,0.8847205545753241,0.00536210054269759,125.526746416944
2026-08-01 15:01:08,107,11497,219136,random_agent,0.5412380952380952,16.316666666666666,73.0,-0.0012501543678808957,0.24520757235586643,0.8831350151449442,0.0004967528820998268,138.02559981417338
2026-08-01 15:01:22,108,11614,221184,aggro_agent,0.5407950074616741,18.153846153846153,79.0,-0.0003013548266608268,0.20584270311519504,0.8617437444627285,0.0021529518917304813,145.52517754672738
2026-08-01 15:01:36,109,11734,223232,aggro_agent,0.6670621693121693,17.116666666666667,82.0,-0.0009796407539397478,0.15164229553192854,0.8670523781329393,0.003671705579108675,144.74010523241824
2026-08-01 15:01:50,110,11843,225280,aggro_agent,0.37733216834134264,18.110091743119266,66.0,0.0013409237726591527,0.22917904751375318,0.8969285190105438,0.0029087276743666735,147.85675342757028
2026-08-01 15:02:05,111,11959,227328,heuristic_agent,0.41665845648604266,17.482758620689655,71.0,-0.0010929698182735592,0.24159445241093636,0.8511777762323618,0.0038873738139955094,144.03476633367106
2026-08-01 15:02:19,112,12084,229376,self_play_agent,0.6361765079365079,17.04,79.0,-0.0004369223606772721,0.16079161874949932,0.8644911665469408,0.003423233202283882,147.07569668781298
2026-08-01 15:02:33,113,12194,231424,self_play_agent,0.4742424242424243,18.89090909090909,71.0,-0.0014362112269736826,0.23181380098685622,0.87184495665133,0.0026018723983725067,147.27358416244508
2026-08-01 15:02:47,114,12300,233472,setup_agent,0.5631311769991015,18.150943396226417,75.0,-0.0004771916719619185,0.19341022847220302,0.8557373080402613,0.0026726247833721573,146.78644084873216
2026-08-01 15:03:02,115,12421,235520,setup_agent,0.48174865538501904,18.09090909090909,72.0,-0.0001449545961804688,0.1995453373529017,0.8563052508980036,0.003408175323784235,141.38830201232145
2026-08-01 15:03:17,116,12541,237568,greedy_agent,0.6613558201058201,16.775,83.0,0.00022280764824245125,0.18156048702076077,0.8473858665674925,0.004903438428300433,138.35750117427594
2026-08-01 15:03:30,117,12650,239616,setup_agent,0.5710499490316004,18.256880733944953,77.0,-0.00044346993672661483,0.1899540964514017,0.8933319672942162,0.002158006940589985,148.4444081308754
2026-08-01 15:03:45,118,12768,241664,random_agent,0.5450215227333871,17.85593220338983,77.0,0.0007030563574517146,0.2039650147780776,0.8739289715886116,0.001174825929410872,142.51053635368604
2026-08-01 15:03:59,119,12886,243712,heuristic_agent,0.5288162496637073,16.779661016949152,72.0,-0.0012884479365311563,0.23553710198029876,0.8785642925649881,0.004331850384915015,143.98348672831744
2026-08-01 15:04:13,120,13019,245760,tactical_agent,0.5512913235469626,16.105263157894736,78.0,0.0008260266768047586,0.19721319153904915,0.8428672049194574,0.0009688551417639246,143.52742591894133
2026-08-01 15:04:28,121,13137,247808,random_agent,0.6097363465160075,16.796610169491526,79.0,-0.0005239693273324519,0.20930705638602376,0.8948161602020264,0.005109111852107162,149.22563971034648
2026-08-01 15:04:42,122,13254,249856,greedy_agent,0.5427499660832994,17.743589743589745,76.0,-0.0010256802779622376,0.21495606284588575,0.8618319369852543,0.0015031713282951387,144.0699540594484
2026-08-01 15:04:56,123,13381,251904,greedy_agent,0.5076627921509811,16.062992125984252,73.0,-0.0024515290278941393,0.2309916215017438,0.8557020779699087,0.0030508382988045923,147.76801325580345
2026-08-01 15:05:10,124,13500,253952,greedy_agent,0.5129598506069094,17.201680672268907,74.0,9.715883061289787e-05,0.24748633243143559,0.8764017764478922,0.0048730300386523595,144.02524884114123
2026-08-01 15:05:24,125,13619,256000,self_play_agent,0.5791169801253835,17.34453781512605,78.0,-0.0004302380111766979,0.1820657509379089,0.8686233032494783,0.004668801013394841,145.53052764942672
2026-08-01 15:05:38,126,13734,258048,greedy_agent,0.6729192546583851,16.991304347826087,83.0,-5.561474245041609e-05,0.1956346738152206,0.8738060314208269,0.0036360423891892424,148.30215258846977
2026-08-01 15:05:52,127,13855,260096,tactical_agent,0.6049875377148104,17.462809917355372,80.0,-0.002575058853835799,0.16627702908590436,0.8545704763382673,0.005427134333331196,148.26692751718426
2026-08-01 15:06:06,128,13979,262144,aggro_agent,0.5193676395289298,16.677419354838708,71.0,0.0005713014979846776,0.2384047405794263,0.8363330997526646,0.0009066609527508263,146.71802335328047
2026-08-01 15:06:20,129,14102,264192,self_play_agent,0.6743670150987224,16.276422764227643,80.0,-0.0004735684487968683,0.18970591388642788,0.8557766564190388,0.004292967456422048,144.96752039572686
2026-08-01 15:06:34,130,14225,266240,self_play_agent,0.5696631823461092,17.056910569105693,77.0,-0.0006484267651103437,0.19758672453463078,0.8428995385766029,0.0024709833633096423,147.94063928788722
2026-08-01 15:06:49,131,14348,268288,greedy_agent,0.5481610530391018,16.308943089430894,76.0,0.0015640293713659048,0.21250260388478637,0.8494037054479122,0.0043902405432163505,145.8845261346646
2026-08-01 15:07:03,132,14477,270336,aggro_agent,0.563895656453796,15.813953488372093,76.0,0.0005311033164616674,0.22866651881486177,0.8243860341608524,0.005116132382681826,145.86680859722762
2026-08-01 15:07:17,133,14606,272384,tactical_agent,0.556317214224191,16.627906976744185,72.0,0.0008207648934330791,0.24540220154449344,0.8681806568056345,0.0022711404417350423,142.87065340586273
2026-08-01 15:07:31,134,14718,274432,random_agent,0.5912797619047618,17.232142857142858,77.0,0.0006108955421950668,0.16662908904254436,0.8588321898132563,0.0019047661335207522,150.51556779127358
